nome_titulo;titulo;data_ativacao_titulo;data_validade_titulo;cod_situacao;situacao;municipio;uf;processo;atividade;tipologia_licenciada;Latitude;Longitude;gerencia;situacao_processo;empreendimento;Localizacao;data_criacao_processo;ano_ativacao;ano_processo;estado;nome;ano_validade;pais;ponto;COUNT
Autorização;5036;02/08/2022;02/08/2023;2;Ativo;Itaituba;PA;2022/0000007474;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de tanques e/ou equipamentos;-4,287111;-55,957111;DLA;Encaminhado;PETROBRAS DISTRIBUIDORA S.A;Itaituba,PA, Brasil;08/03/2022;2022;2022;PARA;Autorização para Remoção de tanques e/ou equipamentos;2023;BRASIL;POINT(-55.957111 -4.287111);1
Autorização;4940;18/02/2022;18/02/2023;2;Ativo;Belém;PA;2022/0000004480;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Realização de estudo contemplando serviço topográfico e sondagem para empreendimentos lineares;-1,455833;-48,504444;DLA;Encaminhado;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO MINERAÇAO E ENERGIA- SEDEME.;Belém,PA, Brasil;08/02/2022;2022;2022;PARA;Autorização para serviço de Topografia e Sondagem.;2023;BRASIL;POINT(-48.504444 -1.455833);1
Autorização;5263;26/06/2023;25/06/2024;2;Ativo;Conceição Do Araguaia;PA;2022/0000025309;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Minerais metálicos -Níquel;-7,99605;-49,421458;DLA;Encaminhado;ARAGUAIA NIQUEL METAIS LTDA;Conceição Do Araguaia,PA, Brasil;20/07/2022;2023;2022;PARA;Autorização em carater  de comissionamento;2024;BRASIL;POINT(-49.421458 -7.99605);1
Autorização;5949;12/09/2025;12/09/2026;2;Ativo;Belém;PA;2022/0000016009;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Transbordo de mercadorias / produtos ao largo;-1,446;-48,497839;DLA;Encaminhado;Companhia Docas do Pará;Belém,PA, Brasil;16/05/2022;2025;2022;PARA;au;2026;BRASIL;POINT(-48.497839 -1.446);1
Licença Prévia;1910;12/08/2022;12/08/2023;2;Ativo;Santarém;PA;2022/0000022386;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Usina termelétrica à combustível fóssil;-2,4401;-54,682406;DLA;Encaminhado;ATEMS DISTRIBUIDORA DE PETRÓLEO  S.A;Santarém,PA, Brasil;29/06/2022;2022;2022;PARA;Licença Prévia;2023;BRASIL;POINT(-54.682406 -2.4401);1
Licença de Instalação;3302;30/09/2022;30/09/2023;2;Ativo;Belém;PA;2022/0000032146;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado para cargas em geral, incluindo perigosas;-1,443019;-48,496394;DLA;Encaminhado;DELIMA COMERCIO E NAVEGAÇÃO LTDA;Belém,PA, Brasil;06/09/2022;2022;2022;PARA;Licença de Instalação;2023;BRASIL;POINT(-48.496394 -1.443019);1
Licença Prévia;1934;06/04/2023;05/04/2024;2;Ativo;Itupiranga;PA;2023/0000001929;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pesquisa mineral com lavra experimental;-5,431872;-49,802169;DLA;Em análise;HC IMPORTAÇÃO E EXPORTAÇÃO LTDA;Itupiranga,PA, Brasil;18/01/2023;2023;2023;PARA;Licença Prévia;2024;BRASIL;POINT(-49.802169 -5.431872);1
Licença de Operação;14199;07/06/2023;06/06/2024;2;Ativo;Curionópolis;PA;2023/0000010959;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pesquisa mineral;-6,890444;-49,603303;DLA;Encaminhado;DBENS ADMINISTRADORA DE BENS E ATIVOS LTDA;Curionópolis,PA, Brasil;14/04/2023;2023;2023;PARA;Emissão de Licença de Operação para pesquisa Mineral;2024;BRASIL;POINT(-49.603302777778 -6.8904444444444);1
Autorização;5149;05/01/2023;05/01/2024;2;Ativo;Santarém;PA;2022/0000036954;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado para cargas em geral, incluindo perigosas;-2,415167;-54,7385;DLA;Encaminhado;COMPANHIA DOCAS DO PARÁ - CDP;Santarém,PA, Brasil;14/10/2022;2023;2022;PARA;Operações de carregamento e descarregamento de combustíveis;2024;BRASIL;POINT(-54.7385 -2.415167);1
Licença de Instalação;3393;14/07/2023;13/07/2024;2;Ativo;Belém;PA;2022/0000033313;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de combustível não derivado do petróleo;-1,332161;-48,481672;DLA;Encaminhado;COMPANHIA REFINADORA DA AMAZÔNIA;Belém,PA, Brasil;14/09/2022;2023;2022;PARA;Concessão de Licença de Instalação para Reativação de Planta de Biodiesel;2024;BRASIL;POINT(-48.481672 -1.332161);1
Licença de Instalação;3383;02/06/2023;01/06/2024;2;Ativo;Belém;PA;2023/0000004508;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Sistema/Estações de tratamento de efluentes industriais;-1,453158;-48,478978;DLA;Encaminhado;SUZANO S.A.;Belém,PA, Brasil;10/02/2023;2023;2023;PARA;Licença de Instalação;2024;BRASIL;POINT(-48.478978 -1.453158);1
Autorização;5377;17/11/2023;16/11/2024;2;Ativo;Água Azul Do Norte;PA;2023/0000037399;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Estação de Tratamento de Esgoto - ETE;-6,858471;-50,461857;DLA;Encaminhado;BEMISA AGUA AZUL MINERACAO LTDA.;Água Azul Do Norte,PA, Brasil;16/08/2023;2023;2023;PARA;Instalação de 2 Bacias de Contenção e 1 Estação de Tratamento de Efluente;2024;BRASIL;POINT(-50.4618565854107 -6.85847052475764);1
Autorização;5659;16/09/2024;16/09/2025;2;Ativo;Juruti;PA;2024/0000012454;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Dragagem em cursos d'água;-2,524067;-56,161582;DLA;Encaminhado;ALCOA WORLD ALUMINA BRASIL LTDA.;Juruti,PA, Brasil;01/04/2024;2024;2024;PARA;Autorização de dragagem;2025;BRASIL;POINT(-56.1615823894613 -2.52406655407636);1
Licença Prévia;1953;11/09/2023;10/09/2024;2;Ativo;São Domingos Do Capim;PA;2023/0000013309;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Telefonia celular;-1,997535;-47,896419;DLA;Encaminhado;BRAZIL TOWER, CESSAO DE INFRA - ESTRUTURAS S.A;São Domingos Do Capim,PA, Brasil;08/05/2023;2023;2023;PARA;Licença Prévia;2024;BRASIL;POINT(-47.896419 -1.997535);1
Licença de Instalação;3439;21/12/2023;20/12/2024;2;Ativo;Barcarena;PA;2023/0000030166;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de tanques e/ou equipamentos;-1,502774;-48,623351;DLA;Encaminhado;MIRANTE COMERCIO DE COMBUSTIVEL EIRELLI EPP;Barcarena,PA, Brasil;11/07/2023;2023;2023;PARA;Licenciamento Ambiental para reforma;2024;BRASIL;POINT(-48.6233512546489 -1.50277370072983);1
Licença Prévia;1973;15/03/2024;15/03/2025;2;Ativo;São Domingos Do Capim;PA;2023/0000014710;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,842534;-47,633156;DLA;Encaminhado;Posto H Uchoa Ltda;São Domingos Do Capim,PA, Brasil;15/05/2023;2024;2023;PARA;Licença Prévia;2025;BRASIL;POINT(-47.633155890082 -1.84253397832686);1
Autorização;5580;06/08/2024;06/08/2025;2;Ativo;Santarém;PA;2024/0000009959;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-2,416944;-54,739417;DLA;Arquivado;PETRÓLEO SABBÁ S.A;Santarém,PA, Brasil;14/03/2024;2024;2024;PARA;Autorização para Remoção de Indivíduos Arbóreos;2025;BRASIL;POINT(-54.739417 -2.416944);1
Licença de Instalação;3519;17/01/2025;17/01/2026;2;Ativo;Barcarena;PA;2023/0000045036;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação/ substituição de tanques e/ou equipamentos com ou sem reforma;-1,541643;-48,751479;DLA;Encaminhado;ALUNORTE - ALUMINA DO NORTE DO BRASIL;Barcarena,PA, Brasil;28/09/2023;2025;2023;PARA;Licença de Instalação - Projeto New Wave;2026;BRASIL;POINT(-48.7514793 -1.5416426);1
Autorização;5644;04/09/2024;04/09/2025;2;Ativo;Canaã Dos Carajás;PA;2024/0000028023;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Bacias de Contenção de Rejeitos;-6,428717;-50,089407;DLA;Encaminhado;SALOBO METAIS S.A;Canaã Dos Carajás,PA, Brasil;11/07/2024;2024;2024;PARA;Autorizar a disposição de rejeito de beneficiamento mineral em cavas exauridas;2025;BRASIL;POINT(-50.0894066348677 -6.42871730229368);1
Licença Prévia;2013;05/07/2024;05/07/2025;2;Ativo;Marabá;PA;2024/0000015761;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado somente para cargas não perigosas;-5,356065;-49,175071;DLA;Encaminhado;RIO MARABÁ LOGISTICA S.A.;Marabá,PA, Brasil;22/04/2024;2024;2024;PARA;Licença Prévia;2025;BRASIL;POINT(-49.1750709587901 -5.35606535515973);1
Licença de Instalação;3618;06/08/2025;06/08/2026;2;Ativo;Marabá;PA;2025/0000014455;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Preparação e curtimento de couros e peles;-5,385428;-49,085155;DLA;Encaminhado;JBS COUROS;Marabá,PA, Brasil;04/04/2025;2025;2025;PARA;Instalação de Reator Biológico Ativado e de quatro novos fulões de curtimento e;2026;BRASIL;POINT(-49.0851545333862 -5.38542776460667);1
Autorização;5904;21/07/2025;21/07/2026;2;Ativo;Juruti;PA;2025/0000002581;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Dragagem, terraplanagem, aterro hidráulico e desassoreamento;-2,50403;-56,067483;DLA;Licenciado;ALCOA WORLD ALUMINA BRASIL LTDA.;Juruti,PA, Brasil;21/01/2025;2025;2025;PARA;AU para Monitoramento de Biota Aquática - dragagem;2026;BRASIL;POINT(-56.067483 -2.50403);1
Autorização;5959;03/11/2025;03/11/2026;2;Ativo;Juruti;PA;2025/0000030639;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-2,47315;-56,18279;DLA;Encaminhado;ALCOA WORLD ALUMINA BRASIL LTDA;Juruti,PA, Brasil;21/07/2025;2025;2025;PARA;ASV - Remoção de Indivíduos Arbóreos Ferrovia (ALCOA);2026;BRASIL;POINT(-56.18279 -2.47315);1
Licença de Instalação;3611;29/04/2025;29/04/2026;2;Ativo;Barcarena;PA;2025/0000015575;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Instalação portuária dentro ou fora do porto organizado e terminal de uso privado somente para cargas não perigosas;-1,577831;-48,772412;DLA;Encaminhado;TERMINAL DE GRÃOS PONTA DA MONTANHA S.A.;Barcarena,PA, Brasil;14/04/2025;2025;2025;PARA;Obras de reconstrução de estruturas colapsadas em TUP;2026;BRASIL;POINT(-48.7724115 -1.5778314);1
Licença de Instalação;3617;12/06/2025;12/06/2026;2;Ativo;Marabá;PA;2025/0000005328;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-5,432731;-49,108868;DLA;Licenciado;SIDERURGICA NORTE BRASIL SA;Marabá,PA, Brasil;06/02/2025;2025;2025;PARA;Instalação do novo posto, desmobilização do Posto 01 e restruturação do Posto 02;2026;BRASIL;POINT(-49.1088679389562 -5.43273128657025);1
Licença de Instalação;3649;10/10/2025;10/10/2026;2;Ativo;Marabá;PA;2025/0000028200;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Beneficiamento de Minérios Metálicos;-5,425294;-49,078758;DLA;Encaminhado;MGO & EG COMERCIO DE MINERIOS LTDA;Marabá,PA, Brasil;08/07/2025;2025;2025;PARA;LI - Beneficiamento de minérios metálicos - Manganês;2026;BRASIL;POINT(-49.078758 -5.425294);1
Licença de Instalação;3653;02/10/2025;02/10/2026;2;Ativo;Ananindeua;PA;2025/0000026554;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Implantação de equipamentos comunitários (públicos de educação, cultura, saúde, lazer e similares);-1,42;-48,3525;DLA;Encaminhado;SECRETARIA DE ESTADO E OBRAS PUBLICAS-SEOP;Ananindeua,PA, Brasil;27/06/2025;2025;2025;PARA;Licença de Instalação;2026;BRASIL;POINT(-48.3525 -1.42);1
Licença Prévia;2092;02/10/2025;02/10/2026;2;Ativo;Ananindeua;PA;2025/0000026554;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Implantação de equipamentos comunitários (públicos de educação, cultura, saúde, lazer e similares);-1,42;-48,3525;DLA;Encaminhado;SECRETARIA DE ESTADO E OBRAS PUBLICAS-SEOP;Ananindeua,PA, Brasil;27/06/2025;2025;2025;PARA;Licença Prévia;2026;BRASIL;POINT(-48.3525 -1.42);1
Licença de Instalação;3658;03/11/2025;03/11/2026;2;Ativo;Marituba;PA;2025/0000039588;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rodovia /ferrovia;-1,368669;-48,362;DLA;Encaminhado;ROTA DO PARA S.A;Marituba,PA, Brasil;10/09/2025;2025;2025;PARA;Licença de Instalação;2026;BRASIL;POINT(-48.362 -1.368669);1
Licença Prévia;2095;03/11/2025;03/11/2026;2;Ativo;Marituba;PA;2025/0000039588;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rodovia /ferrovia;-1,368669;-48,362;DLA;Encaminhado;ROTA DO PARA S.A;Marituba,PA, Brasil;10/09/2025;2025;2025;PARA;Atestar a Viabilidade Ambiental do empreendimento;2026;BRASIL;POINT(-48.362 -1.368669);1
Licença Prévia;2081;18/07/2025;18/07/2026;2;Ativo;Belém;PA;2025/0000022310;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Posto Revendedor, Posto Flutuante, Posto de Abastecimento, Posto Varejista de Querosene e Gasolina de Aviação;-1,394882;-48,477359;DLA;Encaminhado;CAPITAL REAL COMBUSTÍVEIS DERIVADOS LTDA;Belém,PA, Brasil;02/06/2025;2025;2025;PARA;Licença Prévia;2026;BRASIL;POINT(-48.4773589190185 -1.39488200437444);1
Licença de Operação;13890;29/12/2022;29/12/2023;6;Suspenso;Marabá;PA;2021/0000035843;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pátio de estocagem de Minério/coque;-5,380417;-49,209458;DLA;Cancelado;MINERAÇÃO MOEMA LTDA;Marabá,PA, Brasil;20/10/2021;2022;2021;PARA;LICENÇA DE OPERAÇÃO - ENTREPOSTO - MINERAÇÃO MOEMA;2023;BRASIL;POINT(-49.209458 -5.380417);1
Autorização;5776;12/02/2025;12/02/2026;6;Suspenso;Itaituba;PA;2025/0000004190;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Dragagem em cursos d'água;-4,289792;-55,990839;DLA;Deferido;DEPARTAMENTO NACIONAL DE INFRAESTRUTURA E TRANSPORTES;Itaituba,PA, Brasil;29/01/2025;2025;2025;PARA;Autorização de dragagem;2026;BRASIL;POINT(-55.990839 -4.289792);1
Autorização;4678;23/04/2021;23/04/2022;2;Ativo;Tomé-Açu;PA;2011/0000026588;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Minerais metálicos -Bauxita;-2,422306;-48,156306;DLA;Deferido;MINERAÇÃO PARAGOMINAS S.A.;Tomé-Açu,PA, Brasil;09/09/2011;2021;2011;PARA;Autoriza a execução dos testes de desmonte com explosivos na lavra da MPSA.;2022;BRASIL;POINT(-48.156306 -2.422306);1
Licença de Operação;11999;27/12/2019;26/12/2020;2;Ativo;Parauapebas;PA;2013/0000033325;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Minerais metálicos -Cobre;-6,242183;-49,75945;DLA;Deferido;AVB MINERAÇAO LTDA;Parauapebas,PA, Brasil;11/10/2013;2019;2013;PARA;Licenciamento Ambiental Alvo Azevedo;2020;BRASIL;POINT(-49.75945 -6.242183);1
Licença de Instalação;3062;27/11/2020;27/11/2021;2;Ativo;Parauapebas;PA;2014/0000006444;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Incineração de substâncias e/ou produtos perigosos;-6,206956;-49,859806;DLA;Deferido;CINDERTECH - GESTÃO DE RESÍDUOS PERIGOSOS EIRELI EPP;Parauapebas,PA, Brasil;10/03/2014;2020;2014;PARA;Licença;2021;BRASIL;POINT(-49.859806 -6.206956);1
Autorização;4158;21/02/2020;20/02/2021;2;Ativo;Marabá;PA;2014/0000016762;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Remoção de individuo arbóreo;-5,349986;-49,131961;DLA;Deferido;ATE III TRANSMISSORA DE ENERGIA S A;Marabá,PA, Brasil;05/06/2014;2020;2014;PARA;Autorização de Supressão Vegetal - ASV;2021;BRASIL;POINT(-49.131961 -5.349986);1
Autorização;5083;19/10/2022;19/10/2023;2;Ativo;Curionópolis;PA;2016/0000001939;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Extração de Minerais metálicos -Cobre;-6,24;-49,753056;DLA;Deferido;AVB MINERAÇÃO LTDA;Curionópolis,PA, Brasil;21/01/2016;2022;2016;PARA;AUTORIZAÇÃO ORE SORTER;2023;BRASIL;POINT(-49.753056 -6.24);1
Licença de Operação;11667;06/05/2019;05/05/2020;2;Ativo;Marabá;PA;2017/0000018242;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Produção de ferro gusa;-5,401139;-49,088944;DLA;Deferido;ANCORA SIDERURGICA NORTE LTDA;Marabá,PA, Brasil;06/06/2017;2019;2017;PARA;Alteração da L.O Nº11101.2018;2020;BRASIL;POINT(-49.088944 -5.401139);1
Autorização;4814;21/12/2021;21/12/2022;2;Ativo;Benevides;PA;2018/0000002540;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Criadouro comercial de quelônios/crocodilianos/ofídios;-1,305467;-48,317847;DLA;Deferido;ALPHABIO CONSULTORIA AMBIENTAL LTDA;Benevides,PA, Brasil;16/01/2018;2021;2018;PARA;AUTORIZAÇÃO DE TRANSPORTE E PARTICIPAÇÃO EM GRAVAÇÃO DE TELENOVELA;2022;BRASIL;POINT(-48.317847 -1.305467);1
Licença Prévia;1771;20/12/2019;19/12/2020;2;Ativo;Salinópolis;PA;2018/0000019735;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Coleta, transporte, estação elevatória, tratamento e destinação final de esgotos sanitários;-0,594528;-47,308528;DLA;Deferido;SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E OBRAS PÚBLICAS - SEDOP;Salinópolis,PA, Brasil;24/02/2018;2019;2018;PARA;licença previa;2020;BRASIL;POINT(-47.308528 -.594528);1
Autorização;4058;06/06/2019;05/06/2020;2;Ativo;Primavera;PA;2018/0000000351;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de Cimento;-0,942853;-47,116531;DLA;Deferido;VOTORANTIM CIMENTOS N-NE S.A;Primavera,PA, Brasil;04/01/2018;2019;2018;PARA;Comissionamento de estruturas;2020;BRASIL;POINT(-47.116531 -.942853);1
Autorização;4262;16/12/2019;15/12/2020;2;Ativo;Salinópolis;PA;2018/0000026635;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Subtransmissão;-0,627378;-47,341328;DLA;Deferido;CENTRAIS ELÉTRICAS DO PARÁ S.A;Salinópolis,PA, Brasil;05/06/2018;2019;2018;PARA;LICENCIAMENTO;2020;BRASIL;POINT(-47.341328 -.627378);1
Autorização;4192;18/10/2019;17/10/2020;2;Ativo;Castanhal;PA;2018/0000027508;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Subtransmissão;-1,289919;-47,959947;DLA;Deferido;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A;Castanhal,PA, Brasil;11/06/2018;2019;2018;PARA;LICENCIAMENTO;2020;BRASIL;POINT(-47.959947 -1.289919);1
Licença Prévia;1726;15/03/2019;14/03/2020;2;Ativo;Salinópolis;PA;2018/0000042105;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Captação / Tratamento / Distribuição de Água Potável;-0,594528;-47,308528;DLA;Deferido;SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E OBRAS PÚBLICAS - SEDOP;Salinópolis,PA, Brasil;31/08/2018;2019;2018;PARA;Licenciamento Ambiental na Orla de Salinas;2020;BRASIL;POINT(-47.308528 -.594528);1
Licença Prévia;1767;27/12/2019;26/12/2020;2;Ativo;Senador José Porfírio;PA;2018/0000028906;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rede de Distribuição Rural - RDR;-2,590833;-51,953889;DLA;Deferido;CENTRAIS ELETRICAS DO PARA S.A.;Senador José Porfírio,PA, Brasil;15/06/2018;2019;2018;PARA;Licença Prévia;2020;BRASIL;POINT(-51.953889 -2.590833);1
Licença Prévia;1781;09/10/2020;09/10/2021;2;Ativo;Ananindeua;PA;2018/0000060347;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Transmissão;-1,365911;-48,372653;DLA;Deferido;BRLIG IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO;Ananindeua,PA, Brasil;21/12/2018;2020;2018;PARA;Licenciamento Ambiental de Linha de Transmissão;2021;BRASIL;POINT(-48.372653 -1.365911);1
Autorização;4349;30/04/2020;30/04/2021;2;Ativo;Ananindeua;PA;2018/0000060347;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Transmissão;-1,365911;-48,372653;DLA;Deferido;BRLIG IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO;Ananindeua,PA, Brasil;21/12/2018;2020;2018;PARA;Autorização para Supressão vegetal para implantação de Linha de Transmissão;2021;BRASIL;POINT(-48.372653 -1.365911);1
Autorização;4350;30/04/2020;30/04/2021;2;Ativo;Ananindeua;PA;2018/0000060347;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Transmissão;-1,365911;-48,372653;DLA;Deferido;BRLIG IMPLANTAÇÃO DE SISTEMAS DE TRANSMISSÃO ELÉTRICA SOCIEDADE DE PROPÓSITO;Ananindeua,PA, Brasil;21/12/2018;2020;2018;PARA;Autorização de Manejo de Fauna para implantação de Linha de Transmissão;2021;BRASIL;POINT(-48.372653 -1.365911);1
Licença de Instalação;2935;16/07/2019;15/07/2020;2;Ativo;Barcarena;PA;2019/0000027045;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Rampa para movimentação de cargas, incluindo perigosas;-1,547278;-48,729139;DLA;Deferido;ALUNORTE ALUMINA DO NORTE DO BRASIL SA;Barcarena,PA, Brasil;02/07/2019;2019;2019;PARA;Licença de Instalação;2020;BRASIL;POINT(-48.729139 -1.547278);1
Licença Prévia;1784;15/05/2020;15/05/2021;2;Ativo;Belém;PA;2019/0000040162;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Engarrafamento, Estocagem e Distribuição de Gás Liquefeito de Petróleo -GLP;-1,405844;-48,490556;DLA;Deferido;BAHIANA DISTRIBUIDORA DE GAS LTDA;Belém,PA, Brasil;27/09/2019;2020;2019;PARA;Licenciamento ambiental para atividade de envase e distribuição de GLP;2021;BRASIL;POINT(-48.490556 -1.405844);1
Licença de Operação;14970;05/11/2024;05/11/2025;2;Ativo;Marabá;PA;2020/0000011513;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Produção de ferro gusa;-5,401139;-49,088944;DLA;Deferido;ANCORA SIDERURGICA NORTE LTDA;Marabá,PA, Brasil;21/11/2019;2024;2020;PARA;renovação de LO 11667.2019;2025;BRASIL;POINT(-49.088944 -5.401139);1
Autorização;4801;17/09/2021;17/09/2022;2;Ativo;Tomé-Açu;PA;2020/0000010653;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Subtransmissão;-2,40865;-48,157753;DLA;Deferido;CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA;Tomé-Açu,PA, Brasil;28/04/2020;2021;2020;PARA;Autorização de Afugentamento de Fauna;2022;BRASIL;POINT(-48.157753 -2.40865);1
Autorização;4800;17/09/2021;17/09/2022;2;Ativo;Tomé-Açu;PA;2020/0000010653;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Linha de Subtransmissão;-2,40865;-48,157753;DLA;Deferido;CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA;Tomé-Açu,PA, Brasil;28/04/2020;2021;2020;PARA;Autorização para Supressão Vegetal;2022;BRASIL;POINT(-48.157753 -2.40865);1
Autorização;4377;11/05/2020;11/05/2021;2;Ativo;Barcarena;PA;2020/0000005547;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Fabricação de artefatos de metais não ferrosos;-1,550144;-48,739739;DLA;Deferido;ALUBAR METAIS E CABOS SA;Barcarena,PA, Brasil;20/02/2020;2020;2020;PARA;Autorização para retirada de individuos arboreos;2021;BRASIL;POINT(-48.739739 -1.550144);1
Licença Prévia;1987;06/06/2024;06/06/2025;2;Ativo;Tucumã;PA;2019/0000050561;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Beneficiamento de Minérios Metálicos;-6,758644;-51,210619;DLA;Deferido;LATINO AMERICANA METAIS LTDA-EPP;Tucumã,PA, Brasil;09/12/2019;2024;2019;PARA;Atestar a viabilidade ambiental de empreendimento;2025;BRASIL;POINT(-51.210619 -6.758644);1
Licença de Instalação;3470;06/06/2024;06/06/2025;2;Ativo;Tucumã;PA;2019/0000050561;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Beneficiamento de Minérios Metálicos;-6,758644;-51,210619;DLA;Deferido;LATINO AMERICANA METAIS LTDA-EPP;Tucumã,PA, Brasil;09/12/2019;2024;2019;PARA;Autorizar a instalação de empreendimento;2025;BRASIL;POINT(-51.210619 -6.758644);1
Licença de Instalação;3200;15/10/2021;15/10/2022;2;Ativo;Acará;PA;2020/0000038326;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Usina de asfalto;-1,480856;-48,301694;DLA;Deferido;EMAM- EMULSÕES E TRANSPORTES LTDA;Acará,PA, Brasil;28/12/2020;2021;2020;PARA;Licenciamento LI usina asfalto;2022;BRASIL;POINT(-48.301694 -1.480856);1
Autorização;4651;18/02/2021;18/02/2022;2;Ativo;Belém;PA;2021/0000003989;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Realização de estudo contemplando serviço topográfico e sondagem para empreendimentos lineares;-1,453158;-48,478978;DLA;Deferido;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, MINERAÇÃO E ENERGIA - SEDEME;Belém,PA, Brasil;29/01/2021;2021;2021;PARA;AUTORIZAÇÃO PARA SERVIÇO DE TOPOGRAFIA E SONDAGEM PBA FERROVIA PARAENSE;2022;BRASIL;POINT(-48.478978 -1.453158);1
Licença Prévia;1859;01/10/2021;01/10/2022;2;Ativo;Água Azul Do Norte;PA;2020/0000038264;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pesquisa mineral com lavra experimental;-6,845161;-50,477669;DLA;Deferido;BEMISA HOLDING SA;Água Azul Do Norte,PA, Brasil;28/12/2020;2021;2020;PARA;Licença Prévia - Lavra;2022;BRASIL;POINT(-50.477669 -6.845161);1
Licença Prévia;1860;01/10/2021;01/10/2022;2;Ativo;Água Azul Do Norte;PA;2020/0000038264;SEM ATIVIDADE PRINCIPAL ASSOCIADA;Pesquisa mineral com lavra experimental;-6,845161;-50,477669;DLA;Deferido;BEMISA HOLDING SA;Água Azul Do Norte,PA, Brasil;28/12/2020;2021;2020;PARA;Licença Prévia - Beneficiamento;2022;BRASIL;POINT(-50.477669 -6.845161);1
